gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,False,True,True,6,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Credit card (automatic),83.55,477.55,True
Female,False,False,False,37,True,True,DSL,True,True,True,True,True,False,Month-to-month,True,Credit card (automatic),78.9,2976.95,True
Male,False,False,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,178.7,True
Female,False,True,True,72,True,True,DSL,True,False,True,False,True,False,Two year,True,Bank transfer (automatic),71.45,5025.85,True
Male,True,True,False,71,False,False,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),46.35,3353.4,True
Female,False,True,False,16,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.65,1461.15,True
Female,False,True,False,57,False,False,DSL,True,False,True,True,False,True,Month-to-month,True,Bank transfer (automatic),49.9,2782.4,True
Male,False,False,False,66,True,True,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),25.45,1699.15,True
Female,True,False,False,17,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,89.15,1496.9,True
Female,False,False,True,21,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.75,452.2,True
Male,False,True,False,66,True,True,DSL,True,True,True,False,False,False,Two year,True,Credit card (automatic),66.1,4428.45,True
Female,False,True,False,17,True,True,DSL,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),75.4,1322.55,True
Male,False,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.45,70.45,True
Male,False,True,False,58,True,False,DSL,True,True,True,False,False,False,One year,False,Credit card (automatic),60.3,3563.8,True
Female,False,True,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),21.05,139.75,True
Male,False,False,False,27,True,False,DSL,True,False,True,True,True,False,One year,False,Credit card (automatic),69.35,1927.3,True
Male,False,True,False,34,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Mailed check,88.85,3000.25,True
Male,False,False,False,30,True,False,Fiber optic,False,True,False,False,True,True,One year,True,Bank transfer (automatic),97.0,3021.3,True
Male,False,False,False,33,True,False,DSL,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),66.4,2245.4,True
Male,False,False,True,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.75,24.75,True
Male,False,True,True,14,True,True,DSL,True,True,False,False,False,True,Month-to-month,False,Mailed check,69.2,944.65,True
Female,False,False,True,16,True,True,Fiber optic,False,False,False,True,False,False,One year,True,Credit card (automatic),79.5,1264.2,True
Female,False,False,False,49,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Credit card (automatic),100.65,4917.75,True
Male,False,True,True,19,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Electronic check,103.3,2012.7,True
Female,False,True,True,70,True,True,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),79.7,5743.3,True
Female,False,True,True,32,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),61.4,1864.65,True
Female,False,False,False,18,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8,1221.65,True
Male,False,False,False,37,False,False,DSL,True,True,False,True,False,False,Two year,True,Mailed check,40.55,1390.85,True
Female,False,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.65,302.35,True
Female,False,True,False,16,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Electronic check,90.7,1374.9,True
Male,False,True,False,17,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.5,1336.9,True
Female,False,False,True,19,True,False,DSL,True,True,True,False,False,False,Month-to-month,True,Electronic check,60.6,1297.8,True
Male,False,True,False,60,True,True,Fiber optic,False,False,True,False,True,True,Two year,False,Credit card (automatic),101.15,6067.4,True
Male,False,True,True,51,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,24.95,1222.25,True
Male,False,True,True,28,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.3,487.95,True
Male,False,False,False,43,True,False,DSL,False,True,False,False,False,True,Two year,True,Electronic check,60.0,2548.55,True
Male,False,True,False,42,True,False,No,False,False,False,False,False,False,Two year,False,Electronic check,20.25,835.5,True
Male,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,78.5,242.05,True
Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.75,44.75,True
Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,63.75,True
Female,False,False,False,63,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Credit card (automatic),98.0,6218.45,True
Male,True,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.9,260.9,True
Male,False,True,False,68,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Electronic check,107.7,7320.9,True
Female,True,False,False,30,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.7,2967.35,True
Female,False,False,False,60,True,True,Fiber optic,False,True,True,False,True,True,Two year,False,Electronic check,104.7,6333.8,True
Male,False,False,False,15,True,True,DSL,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),58.6,939.7,True
Male,True,False,False,45,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),93.9,4200.25,True
Female,False,True,False,70,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),86.45,5950.2,True
Male,False,True,False,10,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.5,1037.75,True
Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.4,93.4,True
Female,False,False,False,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,50.45,50.45,True
Female,False,True,False,68,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),24.95,1614.9,True
Male,False,True,True,22,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.0,1573.95,True
Male,False,True,True,38,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,94.65,3624.3,True
Female,False,False,False,1,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),100.25,100.25,True
Male,False,True,False,18,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Electronic check,78.2,1468.75,True
Male,False,False,False,29,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.2,2607.6,True
Female,False,False,False,16,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,88.45,1422.1,True
Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.85,69.85,True
Male,False,False,False,12,True,False,Fiber optic,True,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),81.7,858.6,True
Male,False,False,False,31,False,False,DSL,False,False,True,False,True,True,One year,True,Electronic check,50.05,1523.4,True
Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.9,324.3,True
Female,False,True,False,48,True,True,DSL,False,False,True,True,False,True,One year,True,Mailed check,69.55,3435.6,True
Female,False,False,False,15,True,True,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),25.4,399.6,True
Male,False,False,False,50,True,False,Fiber optic,True,True,True,True,False,False,One year,True,Credit card (automatic),90.1,4549.45,True
Male,False,False,False,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),44.65,322.5,True
Male,True,True,False,41,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),83.75,3273.55,True
Male,False,True,True,68,True,False,Fiber optic,True,False,True,False,False,False,Two year,False,Credit card (automatic),80.35,5375.15,True
Female,True,True,False,26,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),98.1,2510.7,True
Male,False,False,False,57,False,False,DSL,False,False,True,True,True,True,Two year,False,Credit card (automatic),53.35,3090.05,True
Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.55,61.05,True
Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.9,20.9,True
Male,False,True,True,19,True,False,DSL,True,False,False,False,False,False,One year,True,Bank transfer (automatic),48.95,955.6,True
Female,False,False,False,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,54.2,140.4,True
Female,False,False,False,59,True,True,No,False,False,False,False,False,False,Two year,False,Electronic check,24.45,1493.1,True
Female,False,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.4,69.4,True
Male,False,True,False,42,False,False,DSL,True,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),40.15,1626.05,True
Female,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,541.15,True
Male,False,True,False,67,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.6,1784.9,True
Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.35,70.35,True
Male,False,True,False,66,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),91.7,6075.9,True
Female,False,False,False,61,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Mailed check,89.2,5500.6,True
Male,False,True,True,4,True,True,No,False,False,False,False,False,False,One year,False,Credit card (automatic),24.1,73.1,True
Female,True,True,False,42,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.15,3229.4,True
Female,False,True,True,64,True,True,DSL,False,True,False,False,False,False,One year,True,Bank transfer (automatic),53.85,3399.85,True
Female,True,True,False,54,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),115.6,6431.05,True
Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.75,19.75,True
Male,False,True,True,54,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.05,1230.9,True
Female,False,False,True,18,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.3,454.65,True
Male,False,False,False,3,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,84.3,235.05,True
Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,70.1,True
Female,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.75,6595.9,True
Male,True,True,False,60,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,97.95,5867.0,True
Female,False,True,True,11,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,20.0,196.35,True
Female,False,False,True,12,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,78.3,909.25,True
Male,False,True,True,61,True,False,Fiber optic,False,True,True,True,True,True,One year,False,Credit card (automatic),103.9,6449.15,True
Female,False,False,False,39,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.7,762.45,True
Male,False,False,False,55,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.8,5283.95,True
Female,False,False,False,17,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,94.4,1617.5,True
Male,False,False,False,37,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.15,785.75,True
Female,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,26.0,1776.0,True
Male,True,True,False,72,True,True,DSL,False,True,True,True,True,False,Two year,False,Credit card (automatic),77.35,5396.25,True
Female,False,False,False,8,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Bank transfer (automatic),66.05,574.5,True
Female,False,True,True,22,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.9,400.3,True
Female,False,False,False,1,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Electronic check,84.3,84.3,True
Female,False,False,False,38,True,True,DSL,False,True,False,True,False,True,Month-to-month,False,Credit card (automatic),68.15,2656.3,True
Male,False,False,True,17,True,False,DSL,False,True,True,True,True,True,One year,False,Electronic check,80.85,1445.95,True
Female,True,False,False,70,True,True,DSL,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),75.5,5212.65,True
Female,True,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),92.45,6440.25,True
Female,False,False,False,28,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.6,2244.95,True
Female,False,False,False,15,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),83.2,1130.0,True
Male,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),87.55,6463.15,True
Female,True,True,False,11,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.55,1131.2,True
Male,True,False,False,8,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,81.25,585.95,True
Female,False,True,False,57,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),109.4,6252.7,True
Male,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.95,19.95,True
Female,False,True,False,46,False,False,DSL,True,True,False,False,True,False,Month-to-month,False,Electronic check,45.55,2062.15,True
Male,False,True,False,30,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.7,587.1,True
Male,True,True,False,10,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.3,720.45,True
Male,False,True,False,23,True,True,Fiber optic,True,True,True,False,True,False,Month-to-month,True,Electronic check,99.25,2186.4,True
Male,False,False,False,32,True,False,Fiber optic,True,True,True,False,False,True,Month-to-month,True,Credit card (automatic),93.4,2979.3,True
Male,False,False,False,13,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.75,956.65,True
Female,False,False,False,39,True,False,Fiber optic,False,False,True,True,False,False,Two year,True,Electronic check,80.45,3201.55,True
Female,False,False,False,44,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),88.15,3973.2,True
Male,True,False,False,9,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,49.2,447.9,True
Female,False,True,False,67,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.65,1335.2,True
Male,False,True,True,9,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),79.35,661.25,True
Female,False,False,False,15,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.75,1111.85,True
Female,False,True,False,71,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),105.15,7555.0,True
Male,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Credit card (automatic),49.0,49.0,True
Female,False,True,True,30,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.05,3046.15,True
Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,69.35,True
Male,False,True,False,17,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Mailed check,49.8,836.35,True
Female,False,False,False,3,True,False,Fiber optic,False,False,False,True,False,True,Month-to-month,False,Electronic check,85.8,272.2,True
Male,False,True,True,67,True,True,DSL,True,False,True,False,True,True,Two year,True,Electronic check,79.7,5293.4,True
Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.95,20.95,True
Female,True,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,50.55,50.55,True
Female,True,True,False,32,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,79.3,2570.0,True
Male,False,True,True,41,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.5,798.2,True
Male,False,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.55,80.55,True
Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),44.15,44.15,True
Female,False,True,True,12,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,84.5,916.9,True
Male,False,True,True,62,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Electronic check,105.5,6487.2,True
Female,False,False,False,22,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Mailed check,84.3,1855.65,True
Female,False,False,True,17,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Credit card (automatic),92.7,1556.85,True
Female,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),26.25,1988.05,True
Male,False,True,True,56,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,True,Credit card (automatic),96.95,5432.2,True
Female,False,False,False,9,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.45,147.55,True
Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.8,8424.9,True
Male,False,False,False,20,True,False,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.2,2203.7,True
Male,False,True,True,19,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.2,387.4,True
Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,67.75,116.65,True
Male,False,False,False,53,False,False,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),54.9,3045.75,True
Female,True,False,False,27,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.25,2287.25,True
Male,False,False,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.15,130.5,True
Male,False,True,True,9,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,90.35,767.9,True
Female,False,True,True,8,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,55.75,446.8,True
Female,False,True,True,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.6,8100.25,True
Female,False,False,False,10,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.05,830.7,True
Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,20.0,True
Female,False,True,False,71,False,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),66.8,4689.15,True
Male,False,True,False,68,True,False,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,100.3,6754.35,True
Male,False,False,False,34,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,105.35,3540.65,True
Male,False,False,False,26,True,False,Fiber optic,False,True,True,True,False,False,One year,True,Electronic check,85.2,2184.6,True
Female,False,False,False,22,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),48.8,1054.6,True
Male,False,False,False,7,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,18.95,130.55,True
Female,False,True,False,20,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.8,1540.35,True
Female,False,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.15,6411.25,True
Male,False,True,True,72,True,False,No,False,False,False,False,False,False,Two year,False,Electronic check,20.55,1432.55,True
Female,True,True,False,72,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),105.75,7629.85,True
Male,False,False,False,4,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.25,101.9,True
Male,False,True,True,16,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.75,313.4,True
Female,True,True,False,62,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Electronic check,104.85,6312.9,True
Female,False,False,False,10,True,False,DSL,False,False,False,True,False,True,Month-to-month,True,Mailed check,60.95,629.55,True
Male,False,False,False,31,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.15,2640.55,True
Female,False,True,False,71,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.1,1372.45,True
Male,False,False,False,58,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.8,1212.25,True
Male,False,True,True,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),90.15,6237.05,True
Female,False,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Electronic check,90.1,6310.9,True
Male,True,False,False,69,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),74.1,5031.0,True
Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.05,85.05,True
Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),118.75,8672.45,True
Female,False,True,False,26,True,False,Fiber optic,False,False,False,True,False,True,Month-to-month,False,Credit card (automatic),85.9,2196.45,True
Female,False,True,False,33,True,True,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Credit card (automatic),95.0,3008.15,True
Female,False,True,True,10,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.15,220.8,True
Female,True,False,False,57,True,True,Fiber optic,True,False,True,True,False,True,Two year,False,Credit card (automatic),101.3,5779.6,True
Female,False,False,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,21.2,222.65,True
Female,False,True,True,39,True,True,No,False,False,False,False,False,False,One year,True,Mailed check,24.2,914.6,True
Female,False,False,False,11,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.3,246.3,True
Female,False,True,True,21,True,False,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,102.8,2110.15,True
Female,False,True,True,68,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),85.3,5560.0,True
Male,False,False,False,18,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Credit card (automatic),89.6,1633.0,True
Female,False,False,False,6,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Mailed check,99.95,547.65,True
Male,False,False,False,18,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,56.25,969.85,True
Female,False,True,True,52,True,False,DSL,False,False,True,False,False,False,One year,True,Bank transfer (automatic),50.95,2610.65,True
Male,False,True,True,56,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Mailed check,115.85,6567.9,True
Male,False,False,False,45,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),103.65,4747.85,True
Female,False,False,False,67,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,26.1,1759.55,True
Male,False,True,False,3,False,False,DSL,True,False,False,True,False,False,Month-to-month,False,Mailed check,35.1,101.1,True
Male,True,False,False,65,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),99.1,6496.15,True
Male,False,True,False,63,True,True,DSL,False,True,False,True,False,True,Two year,False,Mailed check,67.25,4234.15,True
Female,False,True,True,11,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.0,300.7,True
Male,False,False,True,1,True,False,DSL,False,False,False,True,False,True,Month-to-month,True,Mailed check,59.55,59.55,True
Male,False,False,False,55,True,True,DSL,False,False,True,False,True,True,Two year,True,Bank transfer (automatic),77.8,4323.35,True
Male,False,True,True,25,True,True,DSL,False,False,False,True,False,False,One year,True,Mailed check,55.1,1466.1,True
Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),117.8,8684.8,True
Female,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),24.15,1776.45,True
Female,False,False,True,65,False,False,DSL,False,True,False,True,True,False,Two year,False,Mailed check,45.25,2933.95,True
Female,True,False,False,54,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.5,4370.25,True
Male,False,True,True,7,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.25,144.35,True
Female,False,True,False,72,True,True,DSL,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),64.75,4804.75,True
Male,False,True,False,21,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),54.6,1125.2,True
Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.7,39.85,True
Male,True,False,False,4,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.75,422.4,True
Male,False,True,False,3,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),79.65,251.75,True
Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.8,8332.15,True
Female,False,False,False,6,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.45,314.6,True
Male,False,False,False,52,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),83.8,4331.4,True
Male,True,True,False,69,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),95.35,6382.0,True
Male,False,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.7,740.3,True
Female,True,False,False,8,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),74.05,600.15,True
Female,True,False,False,63,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),89.6,5538.8,True
Male,False,False,False,60,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Credit card (automatic),116.6,7049.5,True
Female,False,True,False,12,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),54.2,690.5,True
Female,False,False,False,13,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.3,279.3,True
Male,False,False,False,22,True,True,DSL,True,True,True,False,False,False,Month-to-month,False,Mailed check,65.05,1427.55,True
Male,False,False,False,5,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,92.5,452.7,True
Female,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.45,19.45,True
Female,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.05,1709.15,True
Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),18.75,53.15,True
Female,False,True,True,40,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.15,777.35,True
Male,False,True,True,44,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.0,860.85,True
Male,True,True,False,71,True,False,DSL,True,True,False,True,True,False,One year,True,Bank transfer (automatic),71.0,5012.1,True
Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.55,166.3,True
Male,True,False,False,26,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.6,2404.1,True
Male,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.0,70.0,True
Female,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,24.4,24.4,True
Male,False,True,True,65,True,False,DSL,True,False,False,True,True,True,Two year,True,Bank transfer (automatic),74.8,4820.15,True
